view,LA,LV,RA,file_name
AP4,True,False,False,patient0015_4CH_ED_LA.png
AP4,False,True,False,patient0434_4CH_ED_LV.png
AP2,True,False,False,patient0129_2CH_ED_LA.png
AP2,False,True,False,patient0475_2CH_ED_LV.png
AP4,True,False,False,patient0002_4CH_ES_LA.png
AP4,True,False,False,patient0500_4CH_ES_LA.png
AP4,True,False,False,patient0393_4CH_ES_LA.png
AP4,True,False,False,patient0136_4CH_ED_LA.png
AP4,False,True,False,patient0073_4CH_ED_LV.png
AP4,False,True,False,patient0388_4CH_ED_LV.png
AP4,True,False,False,patient0311_4CH_ED_LA.png
AP4,False,True,False,patient0064_4CH_ED_LV.png
AP4,True,False,False,patient0428_4CH_ES_LA.png
AP2,True,False,False,patient0400_2CH_ED_LA.png
AP4,True,False,False,patient0072_4CH_ED_LA.png
AP2,False,True,False,patient0449_2CH_ED_LV.png
AP2,False,True,False,patient0184_2CH_ES_LV.png
AP2,True,False,False,patient0094_2CH_ED_LA.png
AP2,False,True,False,patient0154_2CH_ES_LV.png
AP4,False,True,False,patient0351_4CH_ES_LV.png
AP2,True,False,False,patient0057_2CH_ES_LA.png
AP2,True,False,False,patient0084_2CH_ED_LA.png
AP4,True,False,False,patient0175_4CH_ES_LA.png
AP4,True,False,False,patient0067_4CH_ES_LA.png
AP4,False,True,False,patient0476_4CH_ED_LV.png
AP2,True,False,False,patient0015_2CH_ED_LA.png
AP2,False,True,False,patient0048_2CH_ES_LV.png
AP4,True,False,False,patient0444_4CH_ED_LA.png
AP4,True,False,False,patient0073_4CH_ED_LA.png
AP4,True,False,False,patient0380_4CH_ES_LA.png
AP4,True,False,False,patient0152_4CH_ED_LA.png
AP4,True,False,False,patient0031_4CH_ES_LA.png
AP4,False,True,False,patient0345_4CH_ES_LV.png
AP4,True,False,False,patient0049_4CH_ES_LA.png
AP4,False,True,False,patient0089_4CH_ES_LV.png
AP4,True,False,False,patient0182_4CH_ES_LA.png
AP4,True,False,False,patient0404_4CH_ED_LA.png
AP2,True,False,False,patient0489_2CH_ED_LA.png
AP2,False,True,False,patient0477_2CH_ED_LV.png
AP4,True,False,False,patient0144_4CH_ES_LA.png
AP2,True,False,False,patient0071_2CH_ED_LA.png
AP2,True,False,False,patient0083_2CH_ED_LA.png
AP2,False,True,False,patient0045_2CH_ES_LV.png
AP2,False,True,False,patient0132_2CH_ES_LV.png
AP4,False,True,False,patient0030_4CH_ED_LV.png
AP2,True,False,False,patient0482_2CH_ES_LA.png
AP4,True,False,False,patient0103_4CH_ES_LA.png
AP2,False,True,False,patient0455_2CH_ES_LV.png
AP4,False,True,False,patient0296_4CH_ES_LV.png
AP4,False,True,False,patient0496_4CH_ED_LV.png
AP4,False,True,False,patient0034_4CH_ES_LV.png
AP4,False,True,False,patient0151_4CH_ED_LV.png
AP4,True,False,False,patient0456_4CH_ED_LA.png
AP2,True,False,False,patient0432_2CH_ED_LA.png
AP2,False,True,False,patient0410_2CH_ED_LV.png
AP2,False,True,False,patient0204_2CH_ED_LV.png
AP4,False,True,False,patient0038_4CH_ED_LV.png
AP2,True,False,False,patient0485_2CH_ED_LA.png
AP2,False,True,False,patient0394_2CH_ES_LV.png
AP2,True,False,False,patient0472_2CH_ED_LA.png
AP2,False,True,False,patient0352_2CH_ED_LV.png
AP2,True,False,False,patient0002_2CH_ES_LA.png
AP4,True,False,False,patient0044_4CH_ES_LA.png
AP2,True,False,False,patient0151_2CH_ES_LA.png
AP2,True,False,False,patient0362_2CH_ED_LA.png
AP4,False,True,False,patient0306_4CH_ED_LV.png
AP2,True,False,False,patient0405_2CH_ED_LA.png
AP2,False,True,False,patient0338_2CH_ED_LV.png
AP4,False,True,False,patient0461_4CH_ED_LV.png
AP4,True,False,False,patient0483_4CH_ES_LA.png
AP2,True,False,False,patient0036_2CH_ED_LA.png
AP2,False,True,False,patient0192_2CH_ED_LV.png
AP2,False,True,False,patient0138_2CH_ED_LV.png
AP4,False,True,False,patient0119_4CH_ES_LV.png
AP2,False,True,False,patient0484_2CH_ED_LV.png
AP2,True,False,False,patient0009_2CH_ED_LA.png
AP2,True,False,False,patient0160_2CH_ED_LA.png
AP2,False,True,False,patient0367_2CH_ES_LV.png
AP2,False,True,False,patient0404_2CH_ES_LV.png
AP2,False,True,False,patient0357_2CH_ES_LV.png
AP2,True,False,False,patient0077_2CH_ED_LA.png
AP4,False,True,False,patient0105_4CH_ED_LV.png
AP4,False,True,False,patient0175_4CH_ED_LV.png
AP4,True,False,False,patient0322_4CH_ES_LA.png
AP4,True,False,False,patient0457_4CH_ED_LA.png
AP2,False,True,False,patient0306_2CH_ED_LV.png
AP2,False,True,False,patient0071_2CH_ED_LV.png
AP2,True,False,False,patient0138_2CH_ES_LA.png
AP4,True,False,False,patient0344_4CH_ES_LA.png
AP4,False,True,False,patient0165_4CH_ED_LV.png
AP4,False,True,False,patient0493_4CH_ES_LV.png
AP4,True,False,False,patient0175_4CH_ED_LA.png
AP4,False,True,False,patient0127_4CH_ED_LV.png
AP4,False,True,False,patient0446_4CH_ED_LV.png
AP2,False,True,False,patient0049_2CH_ED_LV.png
AP4,True,False,False,patient0408_4CH_ES_LA.png
AP4,True,False,False,patient0010_4CH_ED_LA.png
AP2,False,True,False,patient0179_2CH_ES_LV.png
AP2,True,False,False,patient0082_2CH_ED_LA.png
AP2,True,False,False,patient0152_2CH_ES_LA.png
AP4,True,False,False,patient0210_4CH_ED_LA.png
AP2,False,True,False,patient0043_2CH_ES_LV.png
AP4,False,True,False,patient0409_4CH_ES_LV.png
AP2,True,False,False,patient0389_2CH_ED_LA.png
AP4,True,False,False,patient0149_4CH_ED_LA.png
AP4,False,True,False,patient0432_4CH_ES_LV.png
AP2,True,False,False,patient0443_2CH_ES_LA.png
AP2,True,False,False,patient0062_2CH_ES_LA.png
AP4,False,True,False,patient0041_4CH_ED_LV.png
AP4,True,False,False,patient0086_4CH_ES_LA.png
AP4,False,True,False,patient0062_4CH_ES_LV.png
AP2,True,False,False,patient0458_2CH_ED_LA.png
AP2,False,True,False,patient0480_2CH_ES_LV.png
AP2,True,False,False,patient0425_2CH_ED_LA.png
AP2,True,False,False,patient0013_2CH_ED_LA.png
AP4,False,True,False,patient0183_4CH_ES_LV.png
AP4,True,False,False,patient0320_4CH_ED_LA.png
AP4,False,True,False,patient0183_4CH_ED_LV.png
AP2,True,False,False,patient0080_2CH_ED_LA.png
AP2,True,False,False,patient0433_2CH_ES_LA.png
AP4,False,True,False,patient0478_4CH_ES_LV.png
AP4,True,False,False,patient0447_4CH_ES_LA.png
AP4,False,True,False,patient0050_4CH_ES_LV.png
AP4,False,True,False,patient0085_4CH_ES_LV.png
AP4,True,False,False,patient0479_4CH_ES_LA.png
AP2,False,True,False,patient0453_2CH_ED_LV.png
AP4,True,False,False,patient0202_4CH_ES_LA.png
AP2,True,False,False,patient0474_2CH_ES_LA.png
AP4,False,True,False,patient0421_4CH_ES_LV.png
AP4,True,False,False,patient0478_4CH_ED_LA.png
AP4,False,True,False,patient0347_4CH_ES_LV.png
AP4,False,True,False,patient0110_4CH_ED_LV.png
AP2,True,False,False,patient0490_2CH_ES_LA.png
AP2,False,True,False,patient0325_2CH_ES_LV.png
AP4,False,True,False,patient0111_4CH_ED_LV.png
AP4,True,False,False,patient0339_4CH_ED_LA.png
AP4,False,True,False,patient0005_4CH_ES_LV.png
AP2,False,True,False,patient0026_2CH_ES_LV.png
AP4,False,True,False,patient0296_4CH_ED_LV.png
AP4,True,False,False,patient0436_4CH_ES_LA.png
AP2,True,False,False,patient0195_2CH_ES_LA.png
AP4,True,False,False,patient0025_4CH_ES_LA.png
AP2,False,True,False,patient0029_2CH_ES_LV.png
AP2,False,True,False,patient0188_2CH_ED_LV.png
AP4,False,True,False,patient0056_4CH_ES_LV.png
AP4,False,True,False,patient0324_4CH_ES_LV.png
AP2,False,True,False,patient0470_2CH_ED_LV.png
AP4,False,True,False,patient0081_4CH_ES_LV.png
AP2,False,True,False,patient0147_2CH_ED_LV.png
AP4,True,False,False,patient0112_4CH_ED_LA.png
AP4,False,True,False,patient0418_4CH_ES_LV.png
AP2,True,False,False,patient0382_2CH_ED_LA.png
AP4,True,False,False,patient0041_4CH_ED_LA.png
AP4,False,True,False,patient0349_4CH_ED_LV.png
AP4,False,True,False,patient0447_4CH_ES_LV.png
AP2,False,True,False,patient0456_2CH_ED_LV.png
AP2,True,False,False,patient0192_2CH_ED_LA.png
AP4,False,True,False,patient0475_4CH_ES_LV.png
AP2,False,True,False,patient0458_2CH_ED_LV.png
AP2,True,False,False,patient0170_2CH_ES_LA.png
AP4,True,False,False,patient0044_4CH_ED_LA.png
AP4,True,False,False,patient0400_4CH_ED_LA.png
AP4,False,True,False,patient0112_4CH_ES_LV.png
AP2,True,False,False,patient0142_2CH_ED_LA.png
AP2,True,False,False,patient0355_2CH_ED_LA.png
AP4,True,False,False,patient0169_4CH_ED_LA.png
AP2,True,False,False,patient0406_2CH_ED_LA.png
AP4,False,True,False,patient0311_4CH_ES_LV.png
AP2,True,False,False,patient0110_2CH_ES_LA.png
AP2,True,False,False,patient0394_2CH_ED_LA.png
AP4,True,False,False,patient0080_4CH_ES_LA.png
AP4,False,True,False,patient0031_4CH_ED_LV.png
AP4,False,True,False,patient0173_4CH_ED_LV.png
AP4,False,True,False,patient0496_4CH_ES_LV.png
AP2,True,False,False,patient0134_2CH_ED_LA.png
AP2,False,True,False,patient0369_2CH_ES_LV.png
AP4,False,True,False,patient0442_4CH_ED_LV.png
AP2,True,False,False,patient0211_2CH_ES_LA.png
AP2,False,True,False,patient0010_2CH_ES_LV.png
AP2,True,False,False,patient0136_2CH_ED_LA.png
AP4,False,True,False,patient0325_4CH_ES_LV.png
AP4,True,False,False,patient0474_4CH_ES_LA.png
AP4,True,False,False,patient0216_4CH_ED_LA.png
AP2,False,True,False,patient0421_2CH_ES_LV.png
AP2,False,True,False,patient0042_2CH_ES_LV.png
AP4,False,True,False,patient0177_4CH_ED_LV.png
AP2,True,False,False,patient0382_2CH_ES_LA.png
AP4,True,False,False,patient0319_4CH_ES_LA.png
AP4,False,True,False,patient0349_4CH_ES_LV.png
AP4,False,True,False,patient0377_4CH_ES_LV.png
AP4,False,True,False,patient0216_4CH_ES_LV.png
AP2,False,True,False,patient0430_2CH_ES_LV.png
AP4,False,True,False,patient0109_4CH_ED_LV.png
AP2,True,False,False,patient0378_2CH_ES_LA.png
AP4,False,True,False,patient0090_4CH_ES_LV.png
AP4,True,False,False,patient0035_4CH_ED_LA.png
AP2,True,False,False,patient0446_2CH_ES_LA.png
AP2,False,True,False,patient0413_2CH_ES_LV.png
AP4,False,True,False,patient0152_4CH_ED_LV.png
AP4,False,True,False,patient0167_4CH_ES_LV.png
AP4,True,False,False,patient0192_4CH_ED_LA.png
AP4,True,False,False,patient0074_4CH_ES_LA.png
AP2,True,False,False,patient0022_2CH_ED_LA.png
AP4,True,False,False,patient0371_4CH_ED_LA.png
AP4,False,True,False,patient0108_4CH_ES_LV.png
AP4,False,True,False,patient0459_4CH_ED_LV.png
AP4,True,False,False,patient0458_4CH_ES_LA.png
AP4,False,True,False,patient0424_4CH_ED_LV.png
AP4,True,False,False,patient0329_4CH_ED_LA.png
AP4,False,True,False,patient0004_4CH_ED_LV.png
AP2,True,False,False,patient0395_2CH_ES_LA.png
AP4,False,True,False,patient0107_4CH_ES_LV.png
AP4,True,False,False,patient0014_4CH_ES_LA.png
AP2,True,False,False,patient0448_2CH_ED_LA.png
AP2,True,False,False,patient0316_2CH_ES_LA.png
AP4,False,True,False,patient0143_4CH_ED_LV.png
AP2,True,False,False,patient0179_2CH_ED_LA.png
AP2,True,False,False,patient0160_2CH_ES_LA.png
AP2,False,True,False,patient0222_2CH_ED_LV.png
AP4,False,True,False,patient0344_4CH_ES_LV.png
AP2,False,True,False,patient0098_2CH_ED_LV.png
AP4,False,True,False,patient0204_4CH_ED_LV.png
AP2,False,True,False,patient0376_2CH_ES_LV.png
AP4,True,False,False,patient0481_4CH_ED_LA.png
AP2,False,True,False,patient0038_2CH_ES_LV.png
AP4,True,False,False,patient0124_4CH_ES_LA.png
AP2,False,True,False,patient0115_2CH_ES_LV.png
AP2,False,True,False,patient0056_2CH_ED_LV.png
AP4,False,True,False,patient0116_4CH_ES_LV.png
AP2,True,False,False,patient0009_2CH_ES_LA.png
AP2,True,False,False,patient0115_2CH_ED_LA.png
AP2,False,True,False,patient0089_2CH_ES_LV.png
AP2,True,False,False,patient0436_2CH_ES_LA.png
AP2,True,False,False,patient0393_2CH_ED_LA.png
AP4,True,False,False,patient0364_4CH_ED_LA.png
AP2,True,False,False,patient0101_2CH_ED_LA.png
AP4,True,False,False,patient0350_4CH_ES_LA.png
AP4,False,True,False,patient0103_4CH_ES_LV.png
AP4,False,True,False,patient0375_4CH_ED_LV.png
AP2,True,False,False,patient0343_2CH_ED_LA.png
AP4,True,False,False,patient0375_4CH_ES_LA.png
AP2,False,True,False,patient0062_2CH_ES_LV.png
AP2,False,True,False,patient0180_2CH_ES_LV.png
AP2,True,False,False,patient0016_2CH_ES_LA.png
AP4,False,True,False,patient0450_4CH_ED_LV.png
AP4,False,True,False,patient0357_4CH_ED_LV.png
AP4,False,True,False,patient0116_4CH_ED_LV.png
AP4,False,True,False,patient0018_4CH_ED_LV.png
AP4,True,False,False,patient0079_4CH_ES_LA.png
AP4,True,False,False,patient0115_4CH_ED_LA.png
AP2,True,False,False,patient0392_2CH_ED_LA.png
AP2,True,False,False,patient0169_2CH_ED_LA.png
AP2,False,True,False,patient0059_2CH_ES_LV.png
AP2,False,True,False,patient0387_2CH_ES_LV.png
AP4,False,True,False,patient0355_4CH_ED_LV.png
AP2,False,True,False,patient0361_2CH_ED_LV.png
AP2,False,True,False,patient0446_2CH_ES_LV.png
AP4,True,False,False,patient0026_4CH_ED_LA.png
AP2,True,False,False,patient0183_2CH_ED_LA.png
AP4,True,False,False,patient0498_4CH_ED_LA.png
AP2,True,False,False,patient0397_2CH_ES_LA.png
AP4,True,False,False,patient0019_4CH_ED_LA.png
AP4,True,False,False,patient0414_4CH_ES_LA.png
AP2,True,False,False,patient0017_2CH_ED_LA.png
AP4,False,True,False,patient0160_4CH_ED_LV.png
AP2,True,False,False,patient0005_2CH_ED_LA.png
AP2,False,True,False,patient0463_2CH_ES_LV.png
AP2,True,False,False,patient0035_2CH_ED_LA.png
AP2,True,False,False,patient0377_2CH_ED_LA.png
AP4,True,False,False,patient0106_4CH_ED_LA.png
AP2,False,True,False,patient0329_2CH_ES_LV.png
AP4,False,True,False,patient0477_4CH_ED_LV.png
AP2,True,False,False,patient0388_2CH_ES_LA.png
AP4,False,True,False,patient0098_4CH_ES_LV.png
AP4,False,True,False,patient0431_4CH_ES_LV.png
AP4,True,False,False,patient0072_4CH_ES_LA.png
AP2,True,False,False,patient0365_2CH_ED_LA.png
AP4,False,True,False,patient0159_4CH_ED_LV.png
AP4,True,False,False,patient0196_4CH_ES_LA.png
AP4,False,True,False,patient0113_4CH_ES_LV.png
AP4,False,True,False,patient0205_4CH_ED_LV.png
AP2,False,True,False,patient0106_2CH_ES_LV.png
AP2,True,False,False,patient0338_2CH_ES_LA.png
AP4,True,False,False,patient0330_4CH_ES_LA.png
AP2,False,True,False,patient0346_2CH_ES_LV.png
AP4,True,False,False,patient0125_4CH_ES_LA.png
AP4,False,True,False,patient0475_4CH_ED_LV.png
AP2,False,True,False,patient0360_2CH_ES_LV.png
AP4,False,True,False,patient0480_4CH_ES_LV.png
AP4,False,True,False,patient0460_4CH_ED_LV.png
AP4,True,False,False,patient0204_4CH_ED_LA.png
AP2,False,True,False,patient0195_2CH_ES_LV.png
AP2,True,False,False,patient0140_2CH_ES_LA.png
AP4,False,True,False,patient0482_4CH_ED_LV.png
AP4,False,True,False,patient0274_4CH_ED_LV.png
AP2,True,False,False,patient0006_2CH_ES_LA.png
AP2,True,False,False,patient0106_2CH_ED_LA.png
AP2,False,True,False,patient0055_2CH_ES_LV.png
AP2,True,False,False,patient0095_2CH_ES_LA.png
AP2,False,True,False,patient0011_2CH_ES_LV.png
AP2,True,False,False,patient0156_2CH_ES_LA.png
AP4,False,True,False,patient0387_4CH_ED_LV.png
AP4,True,False,False,patient0205_4CH_ES_LA.png
AP4,False,True,False,patient0422_4CH_ED_LV.png
AP4,False,True,False,patient0119_4CH_ED_LV.png
AP2,False,True,False,patient0068_2CH_ES_LV.png
AP4,True,False,False,patient0099_4CH_ED_LA.png
AP4,True,False,False,patient0427_4CH_ED_LA.png
AP4,True,False,False,patient0277_4CH_ES_LA.png
AP4,False,True,False,patient0158_4CH_ES_LV.png
AP2,True,False,False,patient0006_2CH_ED_LA.png
AP4,False,True,False,patient0368_4CH_ES_LV.png
AP4,False,True,False,patient0109_4CH_ES_LV.png
AP4,False,True,False,patient0350_4CH_ES_LV.png
AP2,True,False,False,patient0436_2CH_ED_LA.png
AP4,False,True,False,patient0474_4CH_ED_LV.png
AP2,False,True,False,patient0343_2CH_ES_LV.png
AP4,True,False,False,patient0176_4CH_ED_LA.png
AP2,False,True,False,patient0103_2CH_ED_LV.png
AP2,True,False,False,patient0491_2CH_ES_LA.png
AP2,False,True,False,patient0427_2CH_ES_LV.png
AP2,False,True,False,patient0392_2CH_ED_LV.png
AP2,False,True,False,patient0486_2CH_ES_LV.png
AP2,False,True,False,patient0146_2CH_ED_LV.png
AP2,False,True,False,patient0118_2CH_ES_LV.png
AP2,True,False,False,patient0148_2CH_ES_LA.png
AP2,False,True,False,patient0123_2CH_ED_LV.png
AP2,True,False,False,patient0326_2CH_ED_LA.png
AP2,True,False,False,patient0443_2CH_ED_LA.png
AP4,False,True,False,patient0467_4CH_ED_LV.png
AP2,False,True,False,patient0324_2CH_ES_LV.png
AP2,False,True,False,patient0479_2CH_ED_LV.png
AP2,True,False,False,patient0320_2CH_ES_LA.png
AP4,True,False,False,patient0202_4CH_ED_LA.png
AP4,False,True,False,patient0370_4CH_ES_LV.png
AP2,False,True,False,patient0035_2CH_ES_LV.png
AP4,True,False,False,patient0053_4CH_ED_LA.png
AP4,False,True,False,patient0126_4CH_ED_LV.png
AP4,True,False,False,patient0064_4CH_ED_LA.png
AP2,True,False,False,patient0062_2CH_ED_LA.png
AP2,True,False,False,patient0470_2CH_ED_LA.png
AP4,False,True,False,patient0359_4CH_ES_LV.png
AP2,True,False,False,patient0353_2CH_ES_LA.png
AP4,True,False,False,patient0488_4CH_ED_LA.png
AP4,False,True,False,patient0138_4CH_ED_LV.png
AP2,False,True,False,patient0323_2CH_ED_LV.png
AP4,True,False,False,patient0357_4CH_ED_LA.png
AP4,False,True,False,patient0316_4CH_ED_LV.png
AP2,True,False,False,patient0278_2CH_ED_LA.png
AP4,False,True,False,patient0295_4CH_ED_LV.png
AP2,False,True,False,patient0318_2CH_ED_LV.png
AP4,True,False,False,patient0440_4CH_ES_LA.png
AP4,False,True,False,patient0023_4CH_ED_LV.png
AP2,True,False,False,patient0128_2CH_ES_LA.png
AP2,True,False,False,patient0004_2CH_ED_LA.png
AP2,True,False,False,patient0116_2CH_ED_LA.png
AP4,True,False,False,patient0316_4CH_ED_LA.png
AP4,False,True,False,patient0159_4CH_ES_LV.png
AP2,True,False,False,patient0412_2CH_ES_LA.png
AP4,False,True,False,patient0338_4CH_ED_LV.png
AP2,False,True,False,patient0005_2CH_ES_LV.png
AP4,True,False,False,patient0207_4CH_ED_LA.png
AP2,False,True,False,patient0074_2CH_ES_LV.png
AP2,True,False,False,patient0352_2CH_ED_LA.png
AP4,False,True,False,patient0500_4CH_ED_LV.png
AP2,False,True,False,patient0161_2CH_ES_LV.png
AP4,True,False,False,patient0382_4CH_ED_LA.png
AP2,False,True,False,patient0347_2CH_ED_LV.png
AP4,False,True,False,patient0068_4CH_ED_LV.png
AP4,False,True,False,patient0387_4CH_ES_LV.png
AP4,False,True,False,patient0134_4CH_ED_LV.png
AP4,True,False,False,patient0342_4CH_ES_LA.png
AP2,True,False,False,patient0011_2CH_ES_LA.png
AP2,True,False,False,patient0073_2CH_ES_LA.png
AP4,False,True,False,patient0118_4CH_ES_LV.png
AP2,False,True,False,patient0481_2CH_ED_LV.png
AP4,True,False,False,patient0326_4CH_ES_LA.png
AP2,False,True,False,patient0020_2CH_ED_LV.png
AP2,True,False,False,patient0458_2CH_ES_LA.png
AP2,False,True,False,patient0351_2CH_ES_LV.png
AP2,True,False,False,patient0368_2CH_ES_LA.png
AP2,False,True,False,patient0322_2CH_ED_LV.png
AP2,False,True,False,patient0438_2CH_ED_LV.png
AP4,False,True,False,patient0369_4CH_ED_LV.png
AP4,True,False,False,patient0457_4CH_ES_LA.png
AP2,False,True,False,patient0203_2CH_ED_LV.png
AP2,False,True,False,patient0015_2CH_ED_LV.png
AP2,True,False,False,patient0202_2CH_ES_LA.png
AP4,False,True,False,patient0022_4CH_ED_LV.png
AP2,True,False,False,patient0444_2CH_ED_LA.png
AP4,True,False,False,patient0093_4CH_ES_LA.png
AP2,True,False,False,patient0401_2CH_ES_LA.png
AP2,False,True,False,patient0417_2CH_ED_LV.png
AP2,False,True,False,patient0174_2CH_ED_LV.png
AP4,False,True,False,patient0323_4CH_ED_LV.png
AP2,False,True,False,patient0468_2CH_ED_LV.png
AP4,False,True,False,patient0478_4CH_ED_LV.png
AP2,False,True,False,patient0489_2CH_ED_LV.png
AP4,True,False,False,patient0140_4CH_ED_LA.png
AP2,True,False,False,patient0169_2CH_ES_LA.png
AP2,False,True,False,patient0113_2CH_ED_LV.png
AP2,False,True,False,patient0430_2CH_ED_LV.png
AP4,False,True,False,patient0472_4CH_ES_LV.png
AP2,True,False,False,patient0467_2CH_ES_LA.png
AP2,False,True,False,patient0459_2CH_ED_LV.png
AP2,False,True,False,patient0205_2CH_ED_LV.png
AP4,False,True,False,patient0342_4CH_ES_LV.png
AP4,False,True,False,patient0179_4CH_ES_LV.png
AP2,True,False,False,patient0076_2CH_ES_LA.png
AP4,True,False,False,patient0358_4CH_ED_LA.png
AP2,True,False,False,patient0046_2CH_ED_LA.png
AP2,False,True,False,patient0351_2CH_ED_LV.png
AP2,True,False,False,patient0455_2CH_ED_LA.png
AP4,False,True,False,patient0067_4CH_ED_LV.png
AP2,True,False,False,patient0486_2CH_ES_LA.png
AP2,False,True,False,patient0385_2CH_ED_LV.png
AP2,False,True,False,patient0184_2CH_ED_LV.png
AP4,False,True,False,patient0020_4CH_ED_LV.png
AP4,False,True,False,patient0369_4CH_ES_LV.png
AP4,True,False,False,patient0166_4CH_ES_LA.png
AP2,True,False,False,patient0456_2CH_ES_LA.png
AP4,True,False,False,patient0427_4CH_ES_LA.png
AP2,False,True,False,patient0397_2CH_ES_LV.png
AP2,False,True,False,patient0013_2CH_ED_LV.png
AP2,False,True,False,patient0149_2CH_ED_LV.png
AP2,True,False,False,patient0144_2CH_ES_LA.png
AP2,True,False,False,patient0496_2CH_ES_LA.png
AP2,True,False,False,patient0076_2CH_ED_LA.png
AP2,False,True,False,patient0176_2CH_ED_LV.png
AP2,True,False,False,patient0143_2CH_ES_LA.png
AP4,False,True,False,patient0198_4CH_ED_LV.png
AP2,True,False,False,patient0406_2CH_ES_LA.png
AP2,False,True,False,patient0166_2CH_ED_LV.png
AP4,True,False,False,patient0017_4CH_ES_LA.png
AP4,True,False,False,patient0496_4CH_ED_LA.png
AP4,False,True,False,patient0386_4CH_ES_LV.png
AP2,True,False,False,patient0296_2CH_ED_LA.png
AP2,False,True,False,patient0443_2CH_ES_LV.png
AP4,False,True,False,patient0003_4CH_ES_LV.png
AP2,False,True,False,patient0064_2CH_ED_LV.png
AP4,True,False,False,patient0391_4CH_ED_LA.png
AP2,True,False,False,patient0403_2CH_ED_LA.png
AP2,True,False,False,patient0175_2CH_ES_LA.png
AP2,True,False,False,patient0396_2CH_ED_LA.png
AP4,True,False,False,patient0046_4CH_ED_LA.png
AP2,False,True,False,patient0358_2CH_ED_LV.png
AP2,True,False,False,patient0038_2CH_ES_LA.png
AP4,False,True,False,patient0140_4CH_ED_LV.png
AP2,False,True,False,patient0053_2CH_ED_LV.png
AP4,False,True,False,patient0094_4CH_ES_LV.png
AP2,False,True,False,patient0384_2CH_ES_LV.png
AP2,True,False,False,patient0471_2CH_ED_LA.png
AP4,False,True,False,patient0147_4CH_ED_LV.png
AP2,False,True,False,patient0156_2CH_ES_LV.png
AP2,False,True,False,patient0067_2CH_ED_LV.png
AP4,True,False,False,patient0156_4CH_ED_LA.png
AP2,False,True,False,patient0062_2CH_ED_LV.png
AP2,False,True,False,patient0080_2CH_ED_LV.png
AP2,False,True,False,patient0458_2CH_ES_LV.png
AP4,True,False,False,patient0409_4CH_ES_LA.png
AP2,True,False,False,patient0063_2CH_ED_LA.png
AP2,True,False,False,patient0332_2CH_ED_LA.png
AP4,True,False,False,patient0113_4CH_ED_LA.png
AP4,False,True,False,patient0421_4CH_ED_LV.png
AP4,False,True,False,patient0366_4CH_ED_LV.png
AP2,False,True,False,patient0181_2CH_ED_LV.png
AP2,False,True,False,patient0046_2CH_ES_LV.png
AP2,True,False,False,patient0323_2CH_ED_LA.png
AP4,False,True,False,patient0409_4CH_ED_LV.png
AP2,True,False,False,patient0056_2CH_ED_LA.png
AP4,False,True,False,patient0310_4CH_ES_LV.png
AP2,True,False,False,patient0070_2CH_ES_LA.png
AP4,False,True,False,patient0209_4CH_ES_LV.png
AP4,True,False,False,patient0095_4CH_ED_LA.png
AP4,False,True,False,patient0055_4CH_ED_LV.png
AP4,True,False,False,patient0397_4CH_ED_LA.png
AP2,True,False,False,patient0012_2CH_ES_LA.png
AP4,False,True,False,patient0155_4CH_ES_LV.png
AP4,False,True,False,patient0004_4CH_ES_LV.png
AP4,False,True,False,patient0014_4CH_ED_LV.png
AP4,False,True,False,patient0070_4CH_ES_LV.png
AP4,True,False,False,patient0330_4CH_ED_LA.png
AP2,True,False,False,patient0376_2CH_ED_LA.png
AP2,True,False,False,patient0384_2CH_ED_LA.png
AP2,True,False,False,patient0038_2CH_ED_LA.png
AP2,False,True,False,patient0039_2CH_ES_LV.png
AP2,False,True,False,patient0302_2CH_ED_LV.png
AP4,False,True,False,patient0107_4CH_ED_LV.png
AP2,False,True,False,patient0088_2CH_ED_LV.png
AP4,True,False,False,patient0076_4CH_ES_LA.png
AP2,True,False,False,patient0437_2CH_ES_LA.png
AP4,True,False,False,patient0056_4CH_ES_LA.png
AP2,False,True,False,patient0178_2CH_ED_LV.png
AP4,False,True,False,patient0318_4CH_ED_LV.png
AP2,False,True,False,patient0018_2CH_ES_LV.png
AP2,False,True,False,patient0320_2CH_ED_LV.png
AP2,False,True,False,patient0202_2CH_ED_LV.png
AP2,True,False,False,patient0229_2CH_ES_LA.png
AP2,False,True,False,patient0370_2CH_ES_LV.png
AP4,True,False,False,patient0204_4CH_ES_LA.png
AP2,False,True,False,patient0159_2CH_ED_LV.png
AP2,True,False,False,patient0344_2CH_ED_LA.png
AP4,False,True,False,patient0420_4CH_ED_LV.png
AP2,False,True,False,patient0380_2CH_ED_LV.png
AP4,False,True,False,patient0355_4CH_ES_LV.png
AP4,True,False,False,patient0167_4CH_ES_LA.png
AP4,True,False,False,patient0309_4CH_ED_LA.png
AP4,True,False,False,patient0174_4CH_ED_LA.png
AP4,False,True,False,patient0326_4CH_ED_LV.png
AP4,False,True,False,patient0360_4CH_ED_LV.png
AP4,False,True,False,patient0454_4CH_ED_LV.png
AP4,False,True,False,patient0400_4CH_ES_LV.png
AP4,True,False,False,patient0195_4CH_ES_LA.png
AP2,False,True,False,patient0073_2CH_ES_LV.png
AP4,False,True,False,patient0032_4CH_ED_LV.png
AP2,True,False,False,patient0056_2CH_ES_LA.png
AP2,False,True,False,patient0477_2CH_ES_LV.png
